Date,Close,QuarterlyClose,YearlyClose
2017-09-14 23:59:59,0.0014268299564719,0.002260419403148006,0.008561811713211256
2017-09-15 23:59:59,0.0018008600454777,0.002260419403148006,0.008561811713211256
2017-09-16 23:59:59,0.0018311199964955,0.002260419403148006,0.008561811713211256
2017-09-17 23:59:59,0.003319920040667,0.002260419403148006,0.008561811713211256
2017-09-18 23:59:59,0.0032625100575387,0.002260419403148006,0.008561811713211256
2017-09-19 23:59:59,0.0022913101129233,0.002260419403148006,0.008561811713211256
2017-09-20 23:59:59,0.0026474099140614,0.002260419403148006,0.008561811713211256
2017-09-21 23:59:59,0.0020792998839169,0.002260419403148006,0.008561811713211256
2017-09-22 23:59:59,0.0019509800476953,0.002260419403148006,0.008561811713211256
2017-09-23 23:59:59,0.0023456800263375,0.002260419403148006,0.008561811713211256
2017-09-24 23:59:59,0.0022460299078375,0.002260419403148006,0.008561811713211256
2017-09-25 23:59:59,0.0017767499666661,0.002260419403148006,0.008561811713211256
2017-09-26 23:59:59,0.0017377999611198,0.002260419403148006,0.008561811713211256
2017-09-27 23:59:59,0.0025609999429434,0.002260419403148006,0.008561811713211256
2017-09-28 23:59:59,0.0029061399400234,0.002260419403148006,0.008561811713211256
2017-09-29 23:59:59,0.0019828900694847,0.002260419403148006,0.008561811713211256
2017-09-30 23:59:59,0.002260599983856,0.002260419403148006,0.008561811713211256
2017-10-01 23:59:59,0.0018476999830454,0.009726199422679466,0.008561811713211256
2017-10-02 23:59:59,0.0028030099347233,0.009726199422679466,0.008561811713211256
2017-10-03 23:59:59,0.0024465098977088,0.009726199422679466,0.008561811713211256
2017-10-04 23:59:59,0.0032502401154488,0.009726199422679466,0.008561811713211256
2017-10-05 23:59:59,0.003320219926536,0.009726199422679466,0.008561811713211256
2017-10-06 23:59:59,0.0029955399222671,0.009726199422679466,0.008561811713211256
2017-10-07 23:59:59,0.0024592198897153,0.009726199422679466,0.008561811713211256
2017-10-08 23:59:59,0.0025299799162894,0.009726199422679466,0.008561811713211256
2017-10-09 23:59:59,0.0021810799371451,0.009726199422679466,0.008561811713211256
2017-10-10 23:59:59,0.0022254700306802,0.009726199422679466,0.008561811713211256
2017-10-11 23:59:59,0.0024699300993233,0.009726199422679466,0.008561811713211256
2017-10-12 23:59:59,0.002344740089029,0.009726199422679466,0.008561811713211256
2017-10-13 23:59:59,0.0021127499639987,0.009726199422679466,0.008561811713211256
2017-10-14 23:59:59,0.0023937700316309,0.009726199422679466,0.008561811713211256
2017-10-15 23:59:59,0.0022856099531054,0.009726199422679466,0.008561811713211256
2017-10-16 23:59:59,0.0021564299240708,0.009726199422679466,0.008561811713211256
2017-10-17 23:59:59,0.0019437000155448,0.009726199422679466,0.008561811713211256
2017-10-18 23:59:59,0.0020948199089616,0.009726199422679466,0.008561811713211256
2017-10-19 23:59:59,0.0019152800086885,0.009726199422679466,0.008561811713211256
2017-10-20 23:59:59,0.0019421899924054,0.009726199422679466,0.008561811713211256
2017-10-21 23:59:59,0.0022984200622886,0.009726199422679466,0.008561811713211256
2017-10-22 23:59:59,0.0025830098893493,0.009726199422679466,0.008561811713211256
2017-10-23 23:59:59,0.0024278799537569,0.009726199422679466,0.008561811713211256
2017-10-24 23:59:59,0.0026323799975216,0.009726199422679466,0.008561811713211256
2017-10-25 23:59:59,0.0030325599946081,0.009726199422679466,0.008561811713211256
2017-10-26 23:59:59,0.0028407499194145,0.009726199422679466,0.008561811713211256
2017-10-27 23:59:59,0.0030511699151247,0.009726199422679466,0.008561811713211256
2017-10-28 23:59:59,0.0029992200434207,0.009726199422679466,0.008561811713211256
2017-10-29 23:59:59,0.0029563601128757,0.009726199422679466,0.008561811713211256
2017-10-30 23:59:59,0.0027839799877256,0.009726199422679466,0.008561811713211256
